category,image,link,price,product_code,product_name
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_64023_dell_ws_3650_2.png,https://www.hanoicomputer.vn/workstation-dell-precision-3650-tower-w-1350-8gb-ram-1tb-hdd-dvdrw-k-m-no-os-70261830,24499000,WSDE090,Workstation Dell Precision 3650 Tower (W-1350/8GB RAM/1TB HDD/DVDRW/K+M/No OS) (70261830)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_57381_56255_dell_precision_3640_tower_cto_base.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-3640-tower-i7-10700-16gb-ram-2x8-1tb-hdd-p620-dvdrw-k-m-ubuntu-70231769,30609000,WSDE075,Workstation Dell Precision 3640 Tower (i7-10700/16GB RAM (2x8)/1TB HDD/P620/DVDRW/K+M/Ubuntu) (70231769)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_57921_kingston__ksm26ed816hd_.jpg,https://www.hanoicomputer.vn/ram-server-workstation-kingston-ksm26ed8-16hd-16gb-ddr4-2666mhz-ecc,2899000,RAKT281,Ram Server & Workstation Kingston (KSM26ED8/16HD) 16GB DDR4 2666MHz ECC
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_56256_dell_precision_3640_tower_cto_base.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-3640-tower-cto-base-i7-10700-8gb-ram-1tb-hdd-p620-dvdrw-k-m-ubuntu-42pt3640d02,28279000,WSDE057,Workstation Dell Precision 3640 Tower CTO Base (i7-10700/8GB RAM/1TB HDD/P620/DVDRW/K+M/Ubuntu) (42PT3640D02)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_24567_khay_chuyen_doi_hdd_for_server_ibm_35_to_25_11.jpg,https://www.hanoicomputer.vn/khay-chuyen-doi-hdd-for-server-ibm-35-to-25,79000,HDBO087,Khay chuyển đổi HDD for Server IBM 3.5 inch to 2.5 inch 
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50041_hdd_wd_enterprise_ultrastar_dc_ha210_2tb_128mb_7200rpm_sata_3_5_hus722t2tala604_001.jpg,https://www.hanoicomputer.vn/hdd-wd-enterprise-ultrastar-dc-ha210-2tb-128mb-7200rpm-sata-3-5-hus722t2tala604,3449000,HDWD308,HDD WD Enterprise Ultrastar DC HA210 (2TB/128MB/7200RPM/SATA/3.5) - (HUS722T2TALA604)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_60218_asus_pro_ws_wrx80e_sage_001.png,https://www.hanoicomputer.vn/mainboard-asus-pro-ws-wrx80e-sage-se-wifi,26159000,MBAS660,Mainboard ASUS Pro WS WRX80E-SAGE SE WIFI
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50744_hdd_wd_gold_4tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd4003fryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-4tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd4003fryz,4599000,HDWD315,HDD WD Gold (4TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD4003FRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_61023_may_tram_workstation_dell_precision_3650_tower_cto_base_13.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-3650-tower-cto-base-i7-11700-8gb-ram-1tb-hdd-p620-dvdrw-k-m-ubuntu-42pt3650d02,30349000,WSDE082,Workstation Dell Precision 3650 Tower CTO Base (i7-11700/8GB RAM/1TB HDD/P620/DVDRW/K+M/Ubuntu) (42PT3650D02)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_64333_nvidia_t1000.jpg,https://www.hanoicomputer.vn/card-man-hinh-nvidia-t1000-8gb-gddr6,10999000,VGLE062,Card màn hình NVIDIA T1000 8GB GDDR6
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_42253_side_nvidia_quadro_p620_2.jpg,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-gigabyte,3989000,VGGI394,Vga Card Nvidia Quadro P620 2GB GDDR5 (Gigabyte)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50746_hdd_wd_gold_8tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd8004fryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-8tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd8004fryz,8029000,HDWD317,HDD WD Gold (8TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD8004FRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_42255_side_nvidia_quadro_p620_2.jpg,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-asus-server-accessory,4039000,VGAS422,Vga Card Nvidia Quadro P620 2GB GDDR5 (Asus Server Accessory)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50747_hdd_wd_gold_10tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd102kryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-10tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd102kryz,10509000,HDWD318,HDD WD Gold (10TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD102KRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_49336_h______i___u_h__nh_microsoft_windows_server_standard_2019.jpg,https://www.hanoicomputer.vn/he-dieu-hanh-microsoft-windows-server-standard-2019-64bit-english-1pk-dsp-oei-dvd-16-core-p73-07788,17569000,SOWI654,Hệ điều hành Microsoft Windows Server Standard 2019 64Bit English 1pk DSP OEI DVD 16 Core (P73-07788)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_60209_,https://www.hanoicomputer.vn/hdd-wd-enterprise-ultrastar-dc-hc310-4tb-7200-sata-256mb-hus726t4tala6l4-tl,3199000,HHTL972,HDD WD Enterprise Ultrastar DC HC310 4TB / 7200 Sata 256MB - HUS726T4TALA6L4  (HÀNG THANH LÝ - Mới 90%)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_62316_m20myp1ur_001.png,https://www.hanoicomputer.vn/server-intel-m20myp1ur-xeon-silver-4210r-16gb-ram-240gb-ssd-750w,62999000,SEIN001,Server Intel M20MYP1UR (Xeon Silver 4210R/16GB RAM/240GB SSD/750W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_62610_pc_gaming_hacom_pro_017.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-017-i5,19999000,PCGM430,PC GAMING HACOM PRO 017 (i5 11400F/B560/8GB RAM/500GB SSD/GTX 1650/700W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_59698_pc_gaming_hacom_007.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-007-r3,8079000,PCGM374,PC GAMING HACOM 007 (R3 3200G/A320/8GB RAM/240GB SSD/500W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_60703_60703_pc_gaming_hacom_esport_002.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-esport-002-r3-3200g-a320-8gb-ram-120gb-ssd-400w,7399000,PCGM396,PC GAMING HACOM ESPORT 002 (R3 3200G/A320/8GB RAM/120GB SSD/400W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_63500_pc_gaming_hacom_pro_020_2022.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-020-i5-11400f,29199000,PCGM440,PC GAMING HACOM PRO 020 (I5 11400F/B560/16GB RAM/500GB SSD/RTX 2060/650W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_55808_dell_g5_5000_chuan.jpg,https://www.hanoicomputer.vn/pc-dell-g5-5000-i9-10900f-32gb-ram-512gb-ssd-rtx2070s-wl-bt-k-m-win-10-70226493,48989000,PCDE620,PC Dell G5 5000 (i9-10900F/32GB RAM/512GB SSD/RTX2070S/WL+BT/K+M/Win 10) (70226493)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_61057_pc_gaming_hacom_pro_008.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-008-i5,20599000,PCGM406,PC GAMING HACOM PRO 008 (I5 10400F/B560/8GB RAM/250GB SSD/1TB HDD/GTX 1650/600W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_55807_dell_g5_5000_chuan.jpg,https://www.hanoicomputer.vn/pc-dell-g5-5000-i5-10400f-16gb-ram-256gb-ssd-1tb-hdd-gtx1660s-wl-bt-k-m-win-10-70226491,27479000,PCDE619,PC Dell G5 5000 (i5-10400F/16GB RAM/256GB SSD+1TB HDD/GTX1660S/WL+BT/K+M/Win 10) (70226491)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_61058_pc_gaming_hacom_pro_009.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-009-i5,32099000,PCGM407,PC GAMING HACOM PRO 009 (I5 11400/B560/16GB RAM/250GB SSD/1TB SSD/GTX 1660 SUPER/650W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_63502_pc_gaming_hacom_pro_021_2022.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-021-r5-5600g,17499000,PCGM442,PC GAMING HACOM PRO 021 (R5 5600G/B550/16GB RAM/250GB SSD/RADEON RX VEGA/650W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_58066_dell_g5_5000_chuan.jpg,https://www.hanoicomputer.vn/pc-dell-g5-gaming-i9-10900f-32gb-ram-512gb-ssd-rtx2070s-wl-bt-k-m-win-10-d28m003g5000b,48989000,PCDE688,PC Dell G5 5000 (i9-10900F/32GB RAM/512GB SSD/RTX2070S/WL+BT/K+M/Win 10) (D28M003G5000B)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_61168_pc_gaming_hacom_pro_010.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-010-i5,29899000,PCGM410,PC GAMING HACOM PRO 010 (I5 11400F/B560/16GB RAM/500GB SSD/RTX 2060/650W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_63552_pc_gaming_hacom_pro_022.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-022-i5-12400f,34899000,PCGM443,PC GAMING HACOM PRO 022 (I5 12400F/B660/16GB RAM/500GB SSD/RTX 3060/750W)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_58065_dell_g5_5000_chuan.jpg,https://www.hanoicomputer.vn/pc-dell-g5-gaming-i7-10700f-16gb-ram-256gb-ssd-1tb-hdd-rtx2060s-wl-bt-k-m-win-10-d28m003g5000a,38989000,PCDE687,PC Dell G5 5000 (i7-10700F/16GB RAM/256GB SSD+1TB HDD/RTX2060S/WL+BT/K+M/Win 10) (D28M003G5000A)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_53835_pc_enthusiast_gaming_platinum_003_c___u_h__nh_chu___n.jpg,https://www.hanoicomputer.vn/pc-enthusiast-gaming-platinum-003,0,PCGM220,PC ENTHUSIAST GAMING PLATINUM 003 (i9 10900K/Z490/32GB RAM/500GB SSD/RTX 2080 SUPER/850W/WATERCOOLING EK/RGB)
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_61629_pc_gaming_hacom_limited_001.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-limited-001-i5-12600k-z690-32gb-ram-500gb-ssd-rtx-3060-ti-750w,59999000,PCGM414,PC GAMING HACOM LIMITED 001 (I5 12600K/Z690/32GB RAM/500GB SSD/RTX 3060 TI/750W)
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_46499_c__p_hdmi_10m_ugreen_10170_ch__nh_h__ng__chu___n_2_0.jpg,https://www.hanoicomputer.vn/cable-hdmi-ugreen-10170-10m,349000,CABH378,"Cáp HDMI 10m Ugreen 10170 chính hãng, chuẩn 2.0"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_57921_kingston__ksm26ed816hd_.jpg,https://www.hanoicomputer.vn/ram-server-workstation-kingston-ksm26ed8-16hd-16gb-ddr4-2666mhz-ecc,2899000,RAKT281,Ram Server & Workstation Kingston (KSM26ED8/16HD) 16GB DDR4 2666MHz ECC
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_56256_dell_precision_3640_tower_cto_base.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-3640-tower-cto-base-i7-10700-8gb-ram-1tb-hdd-p620-dvdrw-k-m-ubuntu-42pt3640d02,28279000,WSDE057,Workstation Dell Precision 3640 Tower CTO Base (i7-10700/8GB RAM/1TB HDD/P620/DVDRW/K+M/Ubuntu) (42PT3640D02)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_24567_khay_chuyen_doi_hdd_for_server_ibm_35_to_25_11.jpg,https://www.hanoicomputer.vn/khay-chuyen-doi-hdd-for-server-ibm-35-to-25,79000,HDBO087,Khay chuyển đổi HDD for Server IBM 3.5 inch to 2.5 inch 
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50041_hdd_wd_enterprise_ultrastar_dc_ha210_2tb_128mb_7200rpm_sata_3_5_hus722t2tala604_001.jpg,https://www.hanoicomputer.vn/hdd-wd-enterprise-ultrastar-dc-ha210-2tb-128mb-7200rpm-sata-3-5-hus722t2tala604,3449000,HDWD308,HDD WD Enterprise Ultrastar DC HA210 (2TB/128MB/7200RPM/SATA/3.5) - (HUS722T2TALA604)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_60218_asus_pro_ws_wrx80e_sage_001.png,https://www.hanoicomputer.vn/mainboard-asus-pro-ws-wrx80e-sage-se-wifi,26159000,MBAS660,Mainboard ASUS Pro WS WRX80E-SAGE SE WIFI
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50744_hdd_wd_gold_4tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd4003fryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-4tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd4003fryz,4599000,HDWD315,HDD WD Gold (4TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD4003FRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_61023_may_tram_workstation_dell_precision_3650_tower_cto_base_13.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-3650-tower-cto-base-i7-11700-8gb-ram-1tb-hdd-p620-dvdrw-k-m-ubuntu-42pt3650d02,30349000,WSDE082,Workstation Dell Precision 3650 Tower CTO Base (i7-11700/8GB RAM/1TB HDD/P620/DVDRW/K+M/Ubuntu) (42PT3650D02)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_64333_nvidia_t1000.jpg,https://www.hanoicomputer.vn/card-man-hinh-nvidia-t1000-8gb-gddr6,10999000,VGLE062,Card màn hình NVIDIA T1000 8GB GDDR6
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_42253_side_nvidia_quadro_p620_2.jpg,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-gigabyte,3989000,VGGI394,Vga Card Nvidia Quadro P620 2GB GDDR5 (Gigabyte)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50746_hdd_wd_gold_8tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd8004fryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-8tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd8004fryz,8029000,HDWD317,HDD WD Gold (8TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD8004FRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_42255_side_nvidia_quadro_p620_2.jpg,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-asus-server-accessory,4039000,VGAS422,Vga Card Nvidia Quadro P620 2GB GDDR5 (Asus Server Accessory)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_50747_hdd_wd_gold_10tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd102kryz_01.jpg,https://www.hanoicomputer.vn/hdd-wd-gold-10tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd102kryz,10509000,HDWD318,HDD WD Gold (10TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD102KRYZ)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_49336_h______i___u_h__nh_microsoft_windows_server_standard_2019.jpg,https://www.hanoicomputer.vn/he-dieu-hanh-microsoft-windows-server-standard-2019-64bit-english-1pk-dsp-oei-dvd-16-core-p73-07788,17569000,SOWI654,Hệ điều hành Microsoft Windows Server Standard 2019 64Bit English 1pk DSP OEI DVD 16 Core (P73-07788)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_60209_,https://www.hanoicomputer.vn/hdd-wd-enterprise-ultrastar-dc-hc310-4tb-7200-sata-256mb-hus726t4tala6l4-tl,3199000,HHTL972,HDD WD Enterprise Ultrastar DC HC310 4TB / 7200 Sata 256MB - HUS726T4TALA6L4  (HÀNG THANH LÝ - Mới 90%)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_62316_m20myp1ur_001.png,https://www.hanoicomputer.vn/server-intel-m20myp1ur-xeon-silver-4210r-16gb-ram-240gb-ssd-750w,62999000,SEIN001,Server Intel M20MYP1UR (Xeon Silver 4210R/16GB RAM/240GB SSD/750W)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_54963_w480m_vision_w_001.png,https://www.hanoicomputer.vn/mainboard-gigabyte-w480m-vision-w,5709000,MBGI582,"Mainboard Gigabyte W480M VISION W (W480, socket 1200, mATX, 4 khe RAM DDR4)"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_54164_quadro_p2200_gigabyte_box.jpg,https://www.hanoicomputer.vn/card-man-hinh-nvidia-quadro-p2200-gigabyte,10199000,VGGI459,"Card màn hình Nvidia Quadro P2200 (5GB GDDR5, 160 bit, 4 DP) (Gigabyte)"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_53847_cpu_intel_xeon_silver.jpg,https://www.hanoicomputer.vn/cpu-intel-xeon-silver-4210,13599000,CPUI371,"CPU Intel Xeon Silver 4210 2.20 GHz / 13.75 MB / 10 Cores, 20 Threads / LGA3647 (TRAY)"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_63701_dell_t150.jpg,https://www.hanoicomputer.vn/server-dell-poweredge-t150-xeon-e-2324-8gb-ram-2tb-hdd-dvdrw-idrac9-express-300w-42svrdt150-903,36499000,SEDE093,Server Dell PowerEdge T150 (Xeon E-2324/8GB RAM/2TB HDD/DVDRW/iDRAC9 Express/300W) (42SVRDT150-903)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_57385_dell_5820.jpg,https://www.hanoicomputer.vn/workstation-dell-precision-5820-tower-xeon-w-2223-16gb-ram-2x8-256gb-ssd-1tb-hdd-p2200-dvdrw-k-m-win-10-pro-70225754,54539000,WSDE079,Workstation Dell Precision 5820 Tower (Xeon W-2223/16GB RAM (2x8)/256GB SSD+1TB HDD/P2200/DVDRW/K+M/Win 10 Pro) (70225754)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_63493_nvidia_rtx_a4000__16gb_gddr6__001.jpg,https://www.hanoicomputer.vn/card-man-hinh-nvidia-rtx-a4000-16gb-gddr6,29999000,VGLE053,Card màn hình NVIDIA RTX A4000 (16GB GDDR6)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_61284_pcws_d047.jpg,https://www.hanoicomputer.vn/pc-hacom-designer-d047-i3-10105f-h410-16gb-ram-240gb-ssd-nvidia-t400,10599000,PCWS229,PC HACOM Designer D047 (i3-10105F/H410/16GB RAM/240GB SSD/Nvidia T400)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_48616_hdd_wd_enterprise_ultrastar_dc_hc310_6tb_7200_sata_256mb_hus726t6tale6l4_0001__1_.jpg,https://www.hanoicomputer.vn/hdd-wd-enterprise-ultrastar-dc-hc310-6tb-7200-sata-256mb-hus726t6tale6l4,6619000,HDWD296,"Ổ cứng HDD Western Enterprise Ultrastar DC HC310 6TB 3.5 inch SATA3 6GB/s 7200RPM, 256MB Cache - (HUS726T6TALE6L4)"
"PC Gaming, Streaming",https://hanoicomputercdn.com/media/product/250_63595_pc_gaming_hacom_pro_023_2022.jpg,https://www.hanoicomputer.vn/pc-gaming-hacom-pro-023-i5,28499000,PCGM444,PC GAMING HACOM PRO 023 (I5 11400/B560/16GB RAM/500GB SSD/RX 6600/650W)
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_50274_c__p_hdmi_3m_orico_hd303_30_bk__h____tr____4k__60hz__chu___n_2_0.jpg,https://www.hanoicomputer.vn/cable-hdmi-hd303-30-bk-ho-tro-4k-60hz-chong-nhieu-orico-3m-2.0,169000,CABH370,"Cáp HDMI 3m Orico HD303-30-BK, hỗ trợ 4K, 60Hz, chuẩn 2.0"
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_62372_cap_hdmi_2m_lention_vc_hh20_ho_tro_4k_4.jpg,https://www.hanoicomputer.vn/cap-hdmi-2m-lention-vc-hh20-ho-tro-4k,149000,CABH427,Cáp HDMI 2m Lention VC-HH20 hỗ trợ 4K
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_55938_cap_chuyen_doi_tu_displayport_duc_sang_hdmi_duc_5m_ugreen_10204_1.jpg,https://www.hanoicomputer.vn/cap-chuyen-doi-tu-displayport-duc-sang-hdmi-duc-5m-ugreen-10204,339000,CABL225,Cáp chuyển đổi từ Displayport đực sang HDMI đực 5m Ugreen 10204
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_60893_de_cam_da_nang_5_trong_1_cho_macbook_orico_2ct_5h_gy_3.jpg,https://www.hanoicomputer.vn/de-cam-da-nang-5-trong-1-cho-macbook-orico-2ct-5h-gy,849000,GIAC307,"Đế cắm đa năng 5 trong 1 cho MacBook Orico 2CT-5H-GY (Từ 2 cổng TypeC sang 3 cổng USB3.0, 1 cổng HDMI và 1 Type C hỗ trợ Thunderbolt3)"
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_62358_bo_chuyen_doi_type_c_8_trong_1_lention_c37hacr_1m_xam_23.jpg,https://www.hanoicomputer.vn/bo-chuyen-doi-type-c-8-trong-1-lention-c37hacr-1m-xam,1499000,GIAC320,"Bộ chuyển đổi Type C 8 trong 1 Lention C37HACR-1M, xám"
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_56088_cap_chia_nguon_sata_1_ra_2_be_goc_90_do.jpg,https://www.hanoicomputer.vn/cap-chia-nguon-sata-1-ra-2-be-goc-90-do,59000,CABL546,Cáp chia nguồn sata 1 ra 2 bẻ góc 90 độ
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_62344_bo_chuyen_doi_type_c_11_trong_1_lention_c95hea_xam_16.jpg,https://www.hanoicomputer.vn/bo-chuyen-doi-type-c-11-trong-1-lention-c95hea-xam,3299000,GIAC312,"Bộ chuyển đổi Type C 11 trong 1 Lention C95HEA, xám"
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_58867_lian_li_strimer_plus__2_.jpg,https://www.hanoicomputer.vn/day-nguon-noi-dai-lian-li-strimer-plus-24-pin-argb,1599000,CABL618,Dây nguồn nối dài Lian Li Strimer Plus 24 Pin ARGB
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_54792_c__p_m___ng______u_____c_cat7_sstp_1m_vention_vpc7sstp_b100.jpg,https://www.hanoicomputer.vn/cap-mang-dau-duc-cat7-vpc7sstp-b100,99000,CABM123,Cáp mạng đầu đúc Cat7 SSTP 1m Vention VPC7SSTP-B100   
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_56853_pin_sac_du_phong_pisen_skew_led_10000mah_bl_d26ls_1.jpg,https://www.hanoicomputer.vn/pin-sac-du-phong-pisen-skew-led-10000mah-bl-d26ls,559000,PIND057,"Pin Sạc dự phòng PISEN Skew Led 10000mAh BL-D26LS (2xUSB Smart, Type-C/Micro, LED )"
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_53209_chuot_khong_day_microsoft_bluetooth_bluetrack_modern_mobile_mau_xanh_lam_0002_3.jpg,https://www.hanoicomputer.vn/chuot-khong-day-microsoft-bluetooth-bluetrack-modern-mobile-mau-xanh-lam,639000,MEMI108,Chuột không dây Microsoft Bluetooth Bluetrack Modern Mobile (Màu xanh lam KTF-00032)
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_56847_cu_sac_pisen_quick_pd_20w_cap_lightning_ts_c135_lightning_1.jpg,https://www.hanoicomputer.vn/cu-sac-pisen-quick-pd-20w-cap-lightning-ts-c135-lightning,439000,SACP010,Củ Sạc PISEN Quick PD 20W + Cáp Lightning - TS-C135 (Lightning)
"Phụ Kiện Laptop, PC, Khác",https://hanoicomputercdn.com/media/product/250_56893_chai_xit_ve_sinh_laptop_da_nang_handboss_650ml_1.jpg,https://www.hanoicomputer.vn/chai-xit-ve-sinh-laptop-da-nang-handboss-650ml,59000,NUOC065,Chai xịt vệ sinh laptop đa năng Handboss (650ml)
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_54963_w480m_vision_w_001.png,https://www.hanoicomputer.vn/mainboard-gigabyte-w480m-vision-w,5709000,MBGI582,"Mainboard Gigabyte W480M VISION W (W480, socket 1200, mATX, 4 khe RAM DDR4)"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_54164_quadro_p2200_gigabyte_box.jpg,https://www.hanoicomputer.vn/card-man-hinh-nvidia-quadro-p2200-gigabyte,10199000,VGGI459,"Card màn hình Nvidia Quadro P2200 (5GB GDDR5, 160 bit, 4 DP) (Gigabyte)"
"PC Đồ Họa, Render, Máy Chủ",https://hanoicomputercdn.com/media/product/250_53847_cpu_intel_xeon_silver.jpg,https://www.hanoicomputer.vn/cpu-intel-xeon-silver-4210,13599000,CPUI371,"CPU Intel Xeon Silver 4210 2.20 GHz / 13.75 MB / 10 Cores, 20 Threads / LGA3647 (TRAY)"
